image_name,batch_label,label_number,label_name,dataset,tain/validation/test
b'tabby_cat_s_000600.png',data_batch_3,3,cat,cifar10,train
b'boat_s_001909.png',data_batch_3,8,ship,cifar10,train
b'roe_deer_s_001238.png',data_batch_3,4,deer,cifar10,train
b'fighter_aircraft_s_000816.png',data_batch_3,0,airplane,cifar10,train
b'roe_deer_s_000651.png',data_batch_3,4,deer,cifar10,train
b'sea_boat_s_001283.png',data_batch_3,8,ship,cifar10,train
b'pekingese_s_000022.png',data_batch_3,5,dog,cifar10,train
b'cassowary_s_001781.png',data_batch_3,2,bird,cifar10,train
b'capreolus_capreolus_s_001387.png',data_batch_3,4,deer,cifar10,train
b'dawn_horse_s_000998.png',data_batch_3,7,horse,cifar10,train
b'cascades_frog_s_000030.png',data_batch_3,6,frog,cifar10,train
b'twinjet_s_001283.png',data_batch_3,0,airplane,cifar10,train
b'frog_s_002531.png',data_batch_3,6,frog,cifar10,train
b'muntjac_s_001571.png',data_batch_3,4,deer,cifar10,train
b'trucking_rig_s_000905.png',data_batch_3,9,truck,cifar10,train
b'cavalry_horse_s_000139.png',data_batch_3,7,horse,cifar10,train
b'tipper_s_000081.png',data_batch_3,9,truck,cifar10,train
b'ambulance_s_001761.png',data_batch_3,1,automobile,cifar10,train
b'lipizzan_s_000850.png',data_batch_3,7,horse,cifar10,train
b'biplane_s_000505.png',data_batch_3,0,airplane,cifar10,train
b'fallow_deer_s_001386.png',data_batch_3,4,deer,cifar10,train
b'mongrel_s_000688.png',data_batch_3,5,dog,cifar10,train
b'powerboat_s_000490.png',data_batch_3,8,ship,cifar10,train
b'tipper_truck_s_000391.png',data_batch_3,9,truck,cifar10,train
b'fire_truck_s_001477.png',data_batch_3,9,truck,cifar10,train
b'bufo_bufo_s_001787.png',data_batch_3,6,frog,cifar10,train
b'tabby_cat_s_000023.png',data_batch_3,3,cat,cifar10,train
b'bufo_americanus_s_000493.png',data_batch_3,6,frog,cifar10,train
b'house_cat_s_000766.png',data_batch_3,3,cat,cifar10,train
b'rana_catesbeiana_s_000217.png',data_batch_3,6,frog,cifar10,train
b'fireboat_s_000113.png',data_batch_3,8,ship,cifar10,train
b'pilot_boat_s_001602.png',data_batch_3,8,ship,cifar10,train
b'twinjet_s_000403.png',data_batch_3,0,airplane,cifar10,train
b'automobile_s_001427.png',data_batch_3,1,automobile,cifar10,train
b'dog_s_000491.png',data_batch_3,5,dog,cifar10,train
b'delivery_van_s_000089.png',data_batch_3,9,truck,cifar10,train
b'bullfrog_s_001456.png',data_batch_3,6,frog,cifar10,train
b'cat_s_002320.png',data_batch_3,3,cat,cifar10,train
b'dawn_horse_s_002043.png',data_batch_3,7,horse,cifar10,train
b'chihuahua_s_002065.png',data_batch_3,5,dog,cifar10,train
b'bird_s_001468.png',data_batch_3,2,bird,cifar10,train
b'stealth_fighter_s_000483.png',data_batch_3,0,airplane,cifar10,train
b'puppy_s_001814.png',data_batch_3,5,dog,cifar10,train
b'quarter_horse_s_001061.png',data_batch_3,7,horse,cifar10,train
b'barking_deer_s_000007.png',data_batch_3,4,deer,cifar10,train
b'bufo_marinus_s_000924.png',data_batch_3,6,frog,cifar10,train
b'fighter_aircraft_s_001016.png',data_batch_3,0,airplane,cifar10,train
b'mutt_s_000354.png',data_batch_3,5,dog,cifar10,train
b'tractor_trailer_s_000236.png',data_batch_3,9,truck,cifar10,train
b'broodmare_s_001054.png',data_batch_3,7,horse,cifar10,train
b'cow_pony_s_000971.png',data_batch_3,7,horse,cifar10,train
b'jetliner_s_001999.png',data_batch_3,0,airplane,cifar10,train
b'spadefoot_s_000737.png',data_batch_3,6,frog,cifar10,train
b'bird_s_000771.png',data_batch_3,2,bird,cifar10,train
b'convertible_s_001954.png',data_batch_3,1,automobile,cifar10,train
b'elk_s_000273.png',data_batch_3,4,deer,cifar10,train
b'airliner_s_001376.png',data_batch_3,0,airplane,cifar10,train
b'deer_s_001727.png',data_batch_3,4,deer,cifar10,train
b'sea_boat_s_001574.png',data_batch_3,8,ship,cifar10,train
b'stallion_s_000176.png',data_batch_3,7,horse,cifar10,train
b'rana_temporaria_s_001113.png',data_batch_3,6,frog,cifar10,train
b'dive_bomber_s_001135.png',data_batch_3,0,airplane,cifar10,train
b'monoplane_s_000116.png',data_batch_3,0,airplane,cifar10,train
b'trailer_truck_s_000122.png',data_batch_3,9,truck,cifar10,train
b'passenger_ship_s_000577.png',data_batch_3,8,ship,cifar10,train
b'maltese_s_002306.png',data_batch_3,5,dog,cifar10,train
b'puppy_s_001891.png',data_batch_3,5,dog,cifar10,train
b'lapdog_s_001962.png',data_batch_3,5,dog,cifar10,train
b'mutt_s_000873.png',data_batch_3,5,dog,cifar10,train
b'fighter_aircraft_s_000042.png',data_batch_3,0,airplane,cifar10,train
b'airbus_s_000151.png',data_batch_3,0,airplane,cifar10,train
b'motorcar_s_000386.png',data_batch_3,1,automobile,cifar10,train
b'house_cat_s_000851.png',data_batch_3,3,cat,cifar10,train
b'twinjet_s_000914.png',data_batch_3,0,airplane,cifar10,train
b'fire_truck_s_002157.png',data_batch_3,9,truck,cifar10,train
b'puppy_s_001424.png',data_batch_3,5,dog,cifar10,train
b'stud_mare_s_001398.png',data_batch_3,7,horse,cifar10,train
b'car_s_000858.png',data_batch_3,1,automobile,cifar10,train
b'trucking_rig_s_000246.png',data_batch_3,9,truck,cifar10,train
b'cervus_elaphus_s_000560.png',data_batch_3,4,deer,cifar10,train
b'tabby_cat_s_000146.png',data_batch_3,3,cat,cifar10,train
b'mule_deer_s_000450.png',data_batch_3,4,deer,cifar10,train
b'capreolus_capreolus_s_001103.png',data_batch_3,4,deer,cifar10,train
b'norfolk_wherry_s_000364.png',data_batch_3,8,ship,cifar10,train
b'trucking_rig_s_000816.png',data_batch_3,9,truck,cifar10,train
b'pontoon_s_000158.png',data_batch_3,8,ship,cifar10,train
b'leopard_frog_s_000964.png',data_batch_3,6,frog,cifar10,train
b'jetliner_s_000565.png',data_batch_3,0,airplane,cifar10,train
b'odocoileus_hemionus_s_001126.png',data_batch_3,4,deer,cifar10,train
b'cat_s_000598.png',data_batch_3,3,cat,cifar10,train
b'stealth_fighter_s_001226.png',data_batch_3,0,airplane,cifar10,train
b'roe_deer_s_000932.png',data_batch_3,4,deer,cifar10,train
b'ship_s_001920.png',data_batch_3,8,ship,cifar10,train
b'lipizzan_s_002056.png',data_batch_3,7,horse,cifar10,train
b'dawn_horse_s_000129.png',data_batch_3,7,horse,cifar10,train
b'stealth_fighter_s_000021.png',data_batch_3,0,airplane,cifar10,train
b'puppy_s_000090.png',data_batch_3,5,dog,cifar10,train
b'cab_s_000642.png',data_batch_3,1,automobile,cifar10,train
b'coupe_s_002172.png',data_batch_3,1,automobile,cifar10,train
b'quarter_horse_s_001135.png',data_batch_3,7,horse,cifar10,train
b'broodmare_s_000249.png',data_batch_3,7,horse,cifar10,train
b'airbus_s_001166.png',data_batch_3,0,airplane,cifar10,train
b'cab_s_001229.png',data_batch_3,1,automobile,cifar10,train
b'packet_boat_s_001082.png',data_batch_3,8,ship,cifar10,train
b'boat_s_002746.png',data_batch_3,8,ship,cifar10,train
b'semi_s_002799.png',data_batch_3,9,truck,cifar10,train
b'tipper_truck_s_000600.png',data_batch_3,9,truck,cifar10,train
b'tennessee_walker_s_000488.png',data_batch_3,7,horse,cifar10,train
b'wagtail_s_002156.png',data_batch_3,2,bird,cifar10,train
b'arabian_s_001645.png',data_batch_3,7,horse,cifar10,train
b'packet_boat_s_001279.png',data_batch_3,8,ship,cifar10,train
b'sound_truck_s_000315.png',data_batch_3,9,truck,cifar10,train
b'fighter_aircraft_s_001667.png',data_batch_3,0,airplane,cifar10,train
b'stealth_fighter_s_000721.png',data_batch_3,0,airplane,cifar10,train
b'maltese_s_000148.png',data_batch_3,5,dog,cifar10,train
b'car_s_001989.png',data_batch_3,1,automobile,cifar10,train
b'jumbo_jet_s_000345.png',data_batch_3,0,airplane,cifar10,train
b'lipizzan_s_001256.png',data_batch_3,7,horse,cifar10,train
b'roe_deer_s_001646.png',data_batch_3,4,deer,cifar10,train
b'stealth_bomber_s_001622.png',data_batch_3,0,airplane,cifar10,train
b'guard_boat_s_000301.png',data_batch_3,8,ship,cifar10,train
b'fire_truck_s_001360.png',data_batch_3,9,truck,cifar10,train
b'house_cat_s_002169.png',data_batch_3,3,cat,cifar10,train
b'cargo_vessel_s_001910.png',data_batch_3,8,ship,cifar10,train
b'tabby_cat_s_001772.png',data_batch_3,3,cat,cifar10,train
b'lippizaner_s_000888.png',data_batch_3,7,horse,cifar10,train
b'garbage_truck_s_001399.png',data_batch_3,9,truck,cifar10,train
b'true_cat_s_000576.png',data_batch_3,3,cat,cifar10,train
b'biplane_s_000631.png',data_batch_3,0,airplane,cifar10,train
b'automobile_s_000648.png',data_batch_3,1,automobile,cifar10,train
b'passenger_ship_s_001461.png',data_batch_3,8,ship,cifar10,train
b'biplane_s_002088.png',data_batch_3,0,airplane,cifar10,train
b'walking_horse_s_001393.png',data_batch_3,7,horse,cifar10,train
b'dump_truck_s_001742.png',data_batch_3,9,truck,cifar10,train
b'fawn_s_001132.png',data_batch_3,4,deer,cifar10,train
b'minesweeper_s_001122.png',data_batch_3,8,ship,cifar10,train
b'lightship_s_000774.png',data_batch_3,8,ship,cifar10,train
b'freighter_s_001243.png',data_batch_3,8,ship,cifar10,train
b'stud_mare_s_000046.png',data_batch_3,7,horse,cifar10,train
b'blenheim_spaniel_s_001109.png',data_batch_3,5,dog,cifar10,train
b'wrecker_s_002380.png',data_batch_3,9,truck,cifar10,train
b'rana_pipiens_s_000392.png',data_batch_3,6,frog,cifar10,train
b'garbage_truck_s_000431.png',data_batch_3,9,truck,cifar10,train
b'american_toad_s_001190.png',data_batch_3,6,frog,cifar10,train
b'cervus_elaphus_s_001058.png',data_batch_3,4,deer,cifar10,train
b'lippizaner_s_000087.png',data_batch_3,7,horse,cifar10,train
b'bufo_bufo_s_001560.png',data_batch_3,6,frog,cifar10,train
b'alces_alces_s_000167.png',data_batch_3,4,deer,cifar10,train
b'cargo_vessel_s_001904.png',data_batch_3,8,ship,cifar10,train
b'house_cat_s_001677.png',data_batch_3,3,cat,cifar10,train
b'tabby_cat_s_002003.png',data_batch_3,3,cat,cifar10,train
b'fire_truck_s_000113.png',data_batch_3,9,truck,cifar10,train
b'car_s_000997.png',data_batch_3,1,automobile,cifar10,train
b'rana_clamitans_s_000331.png',data_batch_3,6,frog,cifar10,train
b'dawn_horse_s_000291.png',data_batch_3,7,horse,cifar10,train
b'lightship_s_001467.png',data_batch_3,8,ship,cifar10,train
b'stealth_fighter_s_000802.png',data_batch_3,0,airplane,cifar10,train
b'lippizan_s_000637.png',data_batch_3,7,horse,cifar10,train
b'cargo_vessel_s_000529.png',data_batch_3,8,ship,cifar10,train
b'fire_engine_s_001148.png',data_batch_3,9,truck,cifar10,train
b'car_s_001003.png',data_batch_3,1,automobile,cifar10,train
b'bufo_marinus_s_000622.png',data_batch_3,6,frog,cifar10,train
b'convertible_s_000057.png',data_batch_3,1,automobile,cifar10,train
b'domestic_dog_s_000369.png',data_batch_3,5,dog,cifar10,train
b'twinjet_s_000997.png',data_batch_3,0,airplane,cifar10,train
b'auto_s_002168.png',data_batch_3,1,automobile,cifar10,train
b'convertible_s_000157.png',data_batch_3,1,automobile,cifar10,train
b'dog_s_001181.png',data_batch_3,5,dog,cifar10,train
b'tennessee_walking_horse_s_000594.png',data_batch_3,7,horse,cifar10,train
b'garbage_truck_s_001751.png',data_batch_3,9,truck,cifar10,train
b'cassowary_s_002231.png',data_batch_3,2,bird,cifar10,train
b'maltese_s_000382.png',data_batch_3,5,dog,cifar10,train
b'ship_s_002176.png',data_batch_3,8,ship,cifar10,train
b'tow_truck_s_002112.png',data_batch_3,9,truck,cifar10,train
b'lipizzan_s_001027.png',data_batch_3,7,horse,cifar10,train
b'walking_horse_s_000185.png',data_batch_3,7,horse,cifar10,train
b'prunella_modularis_s_000157.png',data_batch_3,2,bird,cifar10,train
b'bufo_bufo_s_001425.png',data_batch_3,6,frog,cifar10,train
b'domestic_cat_s_000915.png',data_batch_3,3,cat,cifar10,train
b'domestic_dog_s_000979.png',data_batch_3,5,dog,cifar10,train
b'bufo_s_001772.png',data_batch_3,6,frog,cifar10,train
b'cur_s_000104.png',data_batch_3,5,dog,cifar10,train
b'bullfrog_s_001976.png',data_batch_3,6,frog,cifar10,train
b'anthus_pratensis_s_000528.png',data_batch_3,2,bird,cifar10,train
b'bird_s_000967.png',data_batch_3,2,bird,cifar10,train
b'roe_deer_s_000517.png',data_batch_3,4,deer,cifar10,train
b'coupe_s_000439.png',data_batch_3,1,automobile,cifar10,train
b'house_cat_s_000670.png',data_batch_3,3,cat,cifar10,train
b'coupe_s_001973.png',data_batch_3,1,automobile,cifar10,train
b'seaplane_s_001951.png',data_batch_3,0,airplane,cifar10,train
b'broodmare_s_000427.png',data_batch_3,7,horse,cifar10,train
b'tractor_trailer_s_000112.png',data_batch_3,9,truck,cifar10,train
b'spring_frog_s_000549.png',data_batch_3,6,frog,cifar10,train
b'tennessee_walking_horse_s_000732.png',data_batch_3,7,horse,cifar10,train
b'motorcar_s_000343.png',data_batch_3,1,automobile,cifar10,train
b'prunella_modularis_s_000178.png',data_batch_3,2,bird,cifar10,train
b'wrecker_s_002217.png',data_batch_3,9,truck,cifar10,train
b'mule_deer_s_001558.png',data_batch_3,4,deer,cifar10,train
b'coupe_s_001160.png',data_batch_3,1,automobile,cifar10,train
b'leopard_frog_s_000048.png',data_batch_3,6,frog,cifar10,train
b'domestic_cat_s_001797.png',data_batch_3,3,cat,cifar10,train
b'auto_s_001908.png',data_batch_3,1,automobile,cifar10,train
b'odocoileus_hemionus_s_000270.png',data_batch_3,4,deer,cifar10,train
b'airliner_s_002176.png',data_batch_3,0,airplane,cifar10,train
b'bufo_bufo_s_000759.png',data_batch_3,6,frog,cifar10,train
b'lipizzan_s_001391.png',data_batch_3,7,horse,cifar10,train
b'mutt_s_001488.png',data_batch_3,5,dog,cifar10,train
b'tabby_cat_s_002807.png',data_batch_3,3,cat,cifar10,train
b'fawn_s_001121.png',data_batch_3,4,deer,cifar10,train
b'lark_s_000669.png',data_batch_3,2,bird,cifar10,train
b'leopard_frog_s_001549.png',data_batch_3,6,frog,cifar10,train
b'hydrofoil_s_000269.png',data_batch_3,8,ship,cifar10,train
b'puppy_s_002449.png',data_batch_3,5,dog,cifar10,train
b'felis_catus_s_001620.png',data_batch_3,3,cat,cifar10,train
b'peke_s_001259.png',data_batch_3,5,dog,cifar10,train
b'bird_s_000219.png',data_batch_3,2,bird,cifar10,train
b'hedge_sparrow_s_000165.png',data_batch_3,2,bird,cifar10,train
b'airbus_s_000055.png',data_batch_3,0,airplane,cifar10,train
b'lifeboat_s_000341.png',data_batch_3,8,ship,cifar10,train
b'cervus_elaphus_s_000895.png',data_batch_3,4,deer,cifar10,train
b'grass_frog_s_000231.png',data_batch_3,6,frog,cifar10,train
b'leopard_frog_s_001484.png',data_batch_3,6,frog,cifar10,train
b'camion_s_000214.png',data_batch_3,9,truck,cifar10,train
b'alces_alces_s_001538.png',data_batch_3,4,deer,cifar10,train
b'estate_car_s_000704.png',data_batch_3,1,automobile,cifar10,train
b'barge_s_000030.png',data_batch_3,8,ship,cifar10,train
b'truck_s_000096.png',data_batch_3,9,truck,cifar10,train
b'river_boat_s_000838.png',data_batch_3,8,ship,cifar10,train
b'domestic_cat_s_000132.png',data_batch_3,3,cat,cifar10,train
b'twinjet_s_000624.png',data_batch_3,0,airplane,cifar10,train
b'pontoon_s_001666.png',data_batch_3,8,ship,cifar10,train
b'lippizan_s_000852.png',data_batch_3,7,horse,cifar10,train
b'blenheim_spaniel_s_000778.png',data_batch_3,5,dog,cifar10,train
b'odocoileus_hemionus_s_000943.png',data_batch_3,4,deer,cifar10,train
b'ambulance_s_000424.png',data_batch_3,1,automobile,cifar10,train
b'stud_mare_s_001007.png',data_batch_3,7,horse,cifar10,train
b'pekingese_s_001170.png',data_batch_3,5,dog,cifar10,train
b'bomber_s_000005.png',data_batch_3,0,airplane,cifar10,train
b'passenger_ship_s_001049.png',data_batch_3,8,ship,cifar10,train
b'tabby_cat_s_000305.png',data_batch_3,3,cat,cifar10,train
b'dump_truck_s_001662.png',data_batch_3,9,truck,cifar10,train
b'english_toy_spaniel_s_000879.png',data_batch_3,5,dog,cifar10,train
b'felis_domesticus_s_000503.png',data_batch_3,3,cat,cifar10,train
b'biplane_s_000742.png',data_batch_3,0,airplane,cifar10,train
b'dump_truck_s_001382.png',data_batch_3,9,truck,cifar10,train
b'cat_s_002656.png',data_batch_3,3,cat,cifar10,train
b'pekingese_s_000466.png',data_batch_3,5,dog,cifar10,train
b'compact_car_s_001884.png',data_batch_3,1,automobile,cifar10,train
b'compact_car_s_001917.png',data_batch_3,1,automobile,cifar10,train
b'fighter_aircraft_s_001601.png',data_batch_3,0,airplane,cifar10,train
b'roe_deer_s_001714.png',data_batch_3,4,deer,cifar10,train
b'tabby_cat_s_000722.png',data_batch_3,3,cat,cifar10,train
b'toad_s_001503.png',data_batch_3,6,frog,cifar10,train
b'lipizzan_s_002087.png',data_batch_3,7,horse,cifar10,train
b'elk_s_001750.png',data_batch_3,4,deer,cifar10,train
b'tractor_trailer_s_001089.png',data_batch_3,9,truck,cifar10,train
b'lorry_s_000738.png',data_batch_3,9,truck,cifar10,train
b'tabby_s_000470.png',data_batch_3,3,cat,cifar10,train
b'stallion_s_000539.png',data_batch_3,7,horse,cifar10,train
b'elk_s_002580.png',data_batch_3,4,deer,cifar10,train
b'felis_domesticus_s_000680.png',data_batch_3,3,cat,cifar10,train
b'mouser_s_001797.png',data_batch_3,3,cat,cifar10,train
b'attack_aircraft_s_001662.png',data_batch_3,0,airplane,cifar10,train
b'tabby_cat_s_000916.png',data_batch_3,3,cat,cifar10,train
b'jumbojet_s_000702.png',data_batch_3,0,airplane,cifar10,train
b'grass_frog_s_001435.png',data_batch_3,6,frog,cifar10,train
b'wrecker_s_000619.png',data_batch_3,9,truck,cifar10,train
b'emu_s_000627.png',data_batch_3,2,bird,cifar10,train
b'station_wagon_s_001926.png',data_batch_3,1,automobile,cifar10,train
b'lippizaner_s_001194.png',data_batch_3,7,horse,cifar10,train
b'tabby_s_002220.png',data_batch_3,3,cat,cifar10,train
b'toy_s_002262.png',data_batch_3,5,dog,cifar10,train
b'finch_s_000422.png',data_batch_3,2,bird,cifar10,train
b'automobile_s_002585.png',data_batch_3,1,automobile,cifar10,train
b'car_transporter_s_000259.png',data_batch_3,9,truck,cifar10,train
b'shooting_brake_s_001171.png',data_batch_3,1,automobile,cifar10,train
b'dump_truck_s_001749.png',data_batch_3,9,truck,cifar10,train
b'stud_mare_s_001584.png',data_batch_3,7,horse,cifar10,train
b'riding_horse_s_000169.png',data_batch_3,7,horse,cifar10,train
b'tennessee_walker_s_000299.png',data_batch_3,7,horse,cifar10,train
b'pekingese_s_002225.png',data_batch_3,5,dog,cifar10,train
b'sparrow_s_002505.png',data_batch_3,2,bird,cifar10,train
b'cat_s_001912.png',data_batch_3,3,cat,cifar10,train
b'car_s_000461.png',data_batch_3,1,automobile,cifar10,train
b'rhea_americana_s_000134.png',data_batch_3,2,bird,cifar10,train
b'stealth_bomber_s_001764.png',data_batch_3,0,airplane,cifar10,train
b'jumbo_jet_s_000555.png',data_batch_3,0,airplane,cifar10,train
b'true_cat_s_001497.png',data_batch_3,3,cat,cifar10,train
b'dog_s_001040.png',data_batch_3,5,dog,cifar10,train
b'car_s_000255.png',data_batch_3,1,automobile,cifar10,train
b'arabian_s_001017.png',data_batch_3,7,horse,cifar10,train
b'walking_horse_s_001303.png',data_batch_3,7,horse,cifar10,train
b'tipper_truck_s_000004.png',data_batch_3,9,truck,cifar10,train
b'toy_dog_s_000483.png',data_batch_3,5,dog,cifar10,train
b'tipper_truck_s_000760.png',data_batch_3,9,truck,cifar10,train
b'lark_s_000703.png',data_batch_3,2,bird,cifar10,train
b'cat_s_002308.png',data_batch_3,3,cat,cifar10,train
b'truck_s_000209.png',data_batch_3,9,truck,cifar10,train
b'cassowary_s_001392.png',data_batch_3,2,bird,cifar10,train
b'american_elk_s_000610.png',data_batch_3,4,deer,cifar10,train
b'rangifer_caribou_s_000138.png',data_batch_3,4,deer,cifar10,train
b'tabby_cat_s_001947.png',data_batch_3,3,cat,cifar10,train
b'peke_s_000544.png',data_batch_3,5,dog,cifar10,train
b'convertible_s_001052.png',data_batch_3,1,automobile,cifar10,train
b'ship_s_000651.png',data_batch_3,8,ship,cifar10,train
b'caribou_s_000028.png',data_batch_3,4,deer,cifar10,train
b'convertible_s_003021.png',data_batch_3,1,automobile,cifar10,train
b'bookmobile_s_000885.png',data_batch_3,9,truck,cifar10,train
